job_id,model,model_label,topology,seed,task_success,validation_error,selection_regime,component_mse,condition_axis,condition_id,condition_label,condition_value,divergence_step,dwell_profile,dwell_step_mean_error_radians,finite,gp_length_scale,hold_baseline_mean_error_radians,horizon,last_quarter_mean_error_radians,moving_step_mean_error_radians,output_norm_absolute_error,post_blank_0_mean_error_radians,post_blank_0_median_error_radians,post_blank_128_mean_error_radians,post_blank_128_median_error_radians,post_blank_512_mean_error_radians,post_blank_512_median_error_radians,sequence_mean_error_radians,terminal_mean_error_radians,trial_median_error_radians,trial_p90_error_radians,velocity_scale
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.030782094225287437,velocity,velocity_x2,2.0x,2.0,,variable_sparsity,0.05419880896806717,True,1.0,1.3806934356689453,128,0.1264941543340683,0.11120869964361191,0.02406606264412403,0.13834089040756226,0.03729605674743652,0.1348375678062439,0.04400777816772461,0.17312026023864746,0.08784008026123047,0.09717544168233871,0.13834089040756226,0.025805409997701645,0.17322543263435364,2.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.02332143671810627,combined,combined_h1024_x1p5,"T=1024, 1.5x",T1024_1.5x,,variable_sparsity,0.09789089113473892,True,1.0,1.4864857196807861,1024,0.17716872692108154,0.11791666597127914,0.008693164214491844,0.19619767367839813,0.11440348625183105,0.20723624527454376,0.13419437408447266,0.2726687788963318,0.19184541702270508,0.11301038414239883,0.19619767367839813,0.0688844621181488,0.20936395227909088,1.5
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.11488054692745209,combined,combined_h1024_x2,"T=1024, 2.0x",T1024_2.0x,,variable_sparsity,0.1905767023563385,True,1.0,1.537050485610962,1024,0.47423887252807617,0.3263484239578247,0.021066084504127502,0.5383862853050232,0.29296112060546875,0.5497426986694336,0.2914755344390869,0.6039716005325317,0.3568000793457031,0.2930845320224762,0.5383862853050232,0.15745872259140015,0.7201665639877319,2.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.000317004625685513,dwell,dwell_block64,64-step middle blank,middle_blank_64,,variable_sparsity,0.017256364226341248,True,1.0,1.1519736051559448,128,0.029593393206596375,0.01756409928202629,0.004085257649421692,0.03156687319278717,0.025122642517089844,0.06502526998519897,0.05716538801789284,0.18489313125610352,0.1649174690246582,0.017372243106365204,0.03156687319278717,0.014169925823807716,0.03288907930254936,1.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.00020497132209129632,dwell,dwell_dense,dense,dense,,dense,,True,1.0,1.4443029165267944,128,0.019891681149601936,0.01330780889838934,0.003945816773921251,0.021982407197356224,0.01790928840637207,0.05447378754615784,0.045809030532836914,0.174467071890831,0.1492311954498291,0.01330780889838934,0.021982407197356224,0.010472960770130157,0.024470018222928047,1.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.0003021512820851058,dwell,dwell_p0p25,active p=0.25,0.25,,fixed_probability,0.017519507557153702,True,1.0,0.9348552227020264,128,0.026786815375089645,0.017657125368714333,0.00521568488329649,0.02845575287938118,0.022969722747802734,0.058570295572280884,0.04584193229675293,0.17539244890213013,0.15062165260314941,0.0175541453063488,0.02845575287938118,0.0147381741553545,0.029959075152873993,1.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.00023190953652374446,dwell,dwell_p0p50,active p=0.50,0.5,,fixed_probability,0.014687853865325451,True,1.0,1.2523558139801025,128,0.021581348031759262,0.014281128533184528,0.005880770739167929,0.023319412022829056,0.01872730255126953,0.054499246180057526,0.04362010955810547,0.17473262548446655,0.15160512924194336,0.014482604339718819,0.023319412022829056,0.012695316225290298,0.024778015911579132,1.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.00020918628433719277,dwell,dwell_p0p75,active p=0.75,0.75,,fixed_probability,0.014421483501791954,True,1.0,1.375307321548462,128,0.020798731595277786,0.013592178001999855,0.004841347225010395,0.022326741367578506,0.01945948600769043,0.05418301373720169,0.04262232780456543,0.1759471297264099,0.1476433277130127,0.013798518106341362,0.022326741367578506,0.011831996962428093,0.023912660777568817,1.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.00023326033260673285,id,id_h128,ID T=128,128,,variable_sparsity,0.016841964796185493,True,1.0,1.2498135566711426,128,0.02105712704360485,0.013164128176867962,0.00464850477874279,0.022951949387788773,0.01865220069885254,0.055830635130405426,0.04870462417602539,0.175194650888443,0.14084386825561523,0.014069444499909878,0.022951949387788773,0.010864285752177238,0.027076974511146545,1.0
pilot__lstm__s1__seed10,lstm,LSTM,s1,10,True,0.0044144196435809135,ring-selected zero-retuning,0.005139327608048916,path,path_h1024,T=1024,1024,,variable_sparsity,0.09354029595851898,True,1.0,1.4843645095825195,1024,0.11644072830677032,0.06400857865810394,0.004567218944430351,0.12846215069293976,0.1150810718536377,0.1462620496749878,0.13652729988098145,0.21677954494953156,0.18103957176208496,0.07124382257461548,0.12846215069293976,0.06045100837945938,0.12281681597232819,1.0
