causal_state_norm_mean,causal_state_norm_ratio_to_h0,clean_output_displacement_mean,diverged,finite,horizon,job_id,memory_error_mean,memory_error_median,model,output_norm_error_mean,seed,topology,task_success,selection_regime,source_analysis
3.2126688957214355,0.9807705283164978,0.3545573055744171,False,True,4096,pilot__lstm__s1__seed11,0.3621865510940552,0.3556947708129883,lstm,0.00329424231313169,11,s1,True,ring-selected zero-retuning,baseline_all_v2
3.2577881813049316,1.0,0.0,False,True,0,pilot__lstm__s1__seed12,0.011614957824349403,0.009625177830457687,lstm,0.005644255317747593,12,s1,True,ring-selected zero-retuning,baseline_all_v2
3.2077560424804688,0.9858056306838989,0.0018598207971081138,False,True,16,pilot__lstm__s1__seed12,0.012657166458666325,0.010684236884117126,lstm,0.0038832584396004677,12,s1,True,ring-selected zero-retuning,baseline_all_v2
3.2113194465637207,0.9868396520614624,0.011614003218710423,False,True,128,pilot__lstm__s1__seed12,0.021768871694803238,0.018909605219960213,lstm,0.0038418881595134735,12,s1,True,ring-selected zero-retuning,baseline_all_v2
3.2201714515686035,0.9894113540649414,0.04452585428953171,False,True,512,pilot__lstm__s1__seed12,0.05394308269023895,0.039779096841812134,lstm,0.004271711688488722,12,s1,True,ring-selected zero-retuning,baseline_all_v2
3.2270777225494385,0.9916353821754456,0.13044574856758118,False,True,2048,pilot__lstm__s1__seed12,0.13956597447395325,0.10395532101392746,lstm,0.004101008642464876,12,s1,True,ring-selected zero-retuning,baseline_all_v2
3.226017951965332,0.9916034936904907,0.1861652135848999,False,True,4096,pilot__lstm__s1__seed12,0.19528129696846008,0.16120998561382294,lstm,0.0030859382823109627,12,s1,True,ring-selected zero-retuning,baseline_all_v2
3.0702643394470215,1.0,4.274665843695402e-05,False,True,0,pilot__lstm__s2__seed10,0.02404998242855072,0.021422790363430977,lstm,0.011983977630734444,10,s2,True,ring-selected zero-retuning,baseline_all_v2
2.9792327880859375,0.9717503786087036,0.007429828867316246,False,True,16,pilot__lstm__s2__seed10,0.02692435123026371,0.024052899330854416,lstm,0.008799256756901741,10,s2,True,ring-selected zero-retuning,baseline_all_v2
2.988018035888672,0.9745916128158569,0.041858166456222534,False,True,128,pilot__lstm__s2__seed10,0.05416218563914299,0.05163442716002464,lstm,0.011282587423920631,10,s2,True,ring-selected zero-retuning,baseline_all_v2
2.9823479652404785,0.9729442596435547,0.1508009135723114,False,True,512,pilot__lstm__s2__seed10,0.15990257263183594,0.16284102201461792,lstm,0.014481564052402973,10,s2,True,ring-selected zero-retuning,baseline_all_v2
2.95485782623291,0.9643954038619995,0.3461892902851105,False,True,2048,pilot__lstm__s2__seed10,0.35367903113365173,0.34833335876464844,lstm,0.016179848462343216,10,s2,True,ring-selected zero-retuning,baseline_all_v2
2.9027652740478516,0.947586715221405,0.47378164529800415,False,True,4096,pilot__lstm__s2__seed10,0.4800143539905548,0.5069301724433899,lstm,0.013967452570796013,10,s2,True,ring-selected zero-retuning,baseline_all_v2
3.190340995788574,1.0,4.4569816964212805e-05,False,True,0,pilot__lstm__s2__seed11,0.024964481592178345,0.02239549532532692,lstm,0.012331336736679077,11,s2,True,ring-selected zero-retuning,baseline_all_v2
3.1024575233459473,0.9737652540206909,0.007385994773358107,False,True,16,pilot__lstm__s2__seed11,0.02777811884880066,0.024519357830286026,lstm,0.009106514044106007,11,s2,True,ring-selected zero-retuning,baseline_all_v2
